# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# 
# STN,YYYYMMDD,   TG
# 
  260,19730517,  123
  260,19730518,  142
  260,19730519,  151
  260,19730520,  156
  260,19730521,  153
  260,19730522,  149
  260,19730523,  136
  260,19730524,  114
  260,19730525,  132
  260,19730526,  148
  260,19730527,  167
  260,19730528,  176
  260,19730529,  133
  260,19730530,  137
  260,19730531,  141
  260,19730601,  125
  260,19730602,   96
  260,19730603,  120
  260,19730604,  118
  260,19730605,  113
  260,19730606,  129
  260,19730607,  139
  260,19730608,  143
  260,19730609,  163
  260,19730610,  145
  260,19730611,  141
  260,19730612,  162
  260,19730613,  142
  260,19730614,  116
  260,19730615,  138
  260,19730616,  160
  260,19730617,  175
  260,19730618,  171
  260,19730619,  186
  260,19730620,  187
  260,19730621,  182
  260,19730622,  183
  260,19730623,  188
  260,19730624,  193
  260,19730625,  199
  260,19730626,  222
  260,19730627,  227
  260,19730628,  187
  260,19730629,  173
  260,19730630,  174
  260,19730701,  223
  260,19730702,  228
  260,19730703,  190
  260,19730704,  194
  260,19730705,  243
  260,19730706,  213
  260,19730707,  173
  260,19730708,  159
  260,19730709,  149
  260,19730710,  174
  260,19730711,  165
  260,19730712,  166
  260,19730713,  169
  260,19730714,  190
  260,19730715,  175
  260,19730716,  175
  260,19730717,  153
  260,19730718,  156
  260,19730719,  161
  260,19730720,  160
  260,19730721,  158
  260,19730722,  143
  260,19730723,  138
  260,19730724,  145
  260,19730725,  138
  260,19730726,  142
  260,19730727,  139
  260,19730728,  185
  260,19730729,  159
  260,19730730,  157
  260,19730731,  165
  260,19730801,  197
  260,19730802,  196
  260,19730803,  171
  260,19730804,  174
  260,19730805,  161
  260,19730806,  191
  260,19730807,  152
  260,19730808,  148
  260,19730809,  155
  260,19730810,  183
  260,19730811,  195
  260,19730812,  182
  260,19730813,  198
  260,19730814,  214
  260,19730815,  215
  260,19730816,  220
  260,19730817,  211
  260,19730818,  189
  260,19730819,  186
  260,19730820,  176
  260,19730821,  147
  260,19730822,  135
  260,19730823,  160
  260,19730824,  152
  260,19730825,  158
  260,19730826,  159
  260,19730827,  192
  260,19730828,  183
  260,19730829,  179
  260,19730830,  149
  260,19730831,  149
  260,19730901,  175
  260,19730902,  171
  260,19730903,  186
  260,19730904,  183
  260,19730905,  204
  260,19730906,  180
  260,19730907,  174
  260,19730908,  176
  260,19730909,  170
  260,19730910,  141
  260,19730911,  124
  260,19730912,  130
  260,19730913,  153
  260,19730914,  146
  260,19730915,  167
  260,19730916,  178
  260,19730917,  186
  260,19730918,  173
  260,19730919,  142
  260,19730920,  150
  260,19730921,  134
  260,19730922,  113
  260,19730923,   96
  260,19730924,   93
  260,19730925,  120
  260,19730926,  113
  260,19730927,  137
  260,19730928,  140
  260,19730929,  104
  260,19730930,  103
  260,19731001,  108
  260,19731002,  108
  260,19731003,  138
  260,19731004,  128
  260,19731005,  130
  260,19731006,  143
  260,19731007,  137
  260,19731008,  136
  260,19731009,  130
  260,19731010,  121
  260,19731011,   67
  260,19731012,   45
  260,19731013,   44
  260,19731014,   54
  260,19731015,   90
  260,19731016,   80
  260,19731017,   44
  260,19731018,   41
  260,19731019,   74
  260,19731020,   89
  260,19731021,   86
  260,19731022,   67
  260,19731023,   87
  260,19731024,   69
  260,19731025,   67
  260,19731026,   69
  260,19731027,   75
  260,19731028,   48
  260,19731029,   67
  260,19731030,   81
  260,19731031,   87
  260,19731101,   55
  260,19731102,   48
  260,19731103,   80
  260,19731104,   82
  260,19731105,   87
  260,19731106,   43
  260,19731107,   70
  260,19731108,  102
  260,19731109,  102
  260,19731110,   86
  260,19731111,   71
  260,19731112,   68
  260,19731113,   82
  260,19731114,   53
  260,19731115,   62
  260,19731116,   58
  260,19731117,   38
  260,19731118,   13
  260,19731119,   63
  260,19731120,   48
  260,19731121,   15
  260,19731122,    9
  260,19731123,   74
  260,19731124,   93
  260,19731125,   30
  260,19731126,    9
  260,19731127,    4
  260,19731128,    1
  260,19731129,   -7
  260,19731130,   -8
  260,19731201,  -65
  260,19731202,  -73
  260,19731203,    9
  260,19731204,   70
  260,19731205,   73
  260,19731206,   64
  260,19731207,   44
  260,19731208,   44
  260,19731209,   -8
  260,19731210,  -26
  260,19731211,    7
  260,19731212,   34
  260,19731213,   64
  260,19731214,   22
  260,19731215,   24
  260,19731216,   42
  260,19731217,   35
  260,19731218,   21
  260,19731219,   11
  260,19731220,   36
  260,19731221,   39
  260,19731222,   58
  260,19731223,   41
  260,19731224,   43
  260,19731225,   41
  260,19731226,   40
  260,19731227,   65
  260,19731228,   71
  260,19731229,   29
  260,19731230,    7
  260,19731231,  -14
  260,19740101,  -19
  260,19740102,  -23
  260,19740103,   12
  260,19740104,   29
  260,19740105,   55
  260,19740106,   71
  260,19740107,   58
  260,19740108,   43
  260,19740109,   36
  260,19740110,   38
  260,19740111,   72
  260,19740112,   85
  260,19740113,   79
  260,19740114,   72
  260,19740115,  105
  260,19740116,   72
  260,19740117,   64
  260,19740118,   90
  260,19740119,   83
  260,19740120,   65
  260,19740121,   23
  260,19740122,   24
  260,19740123,   73
  260,19740124,   65
  260,19740125,   49
  260,19740126,   33
  260,19740127,   47
  260,19740128,   58
  260,19740129,   48
  260,19740130,   42
  260,19740131,   60
  260,19740201,   64
  260,19740202,   61
  260,19740203,   33
  260,19740204,   25
  260,19740205,   40
  260,19740206,   27
  260,19740207,   29
  260,19740208,   41
  260,19740209,   93
  260,19740210,   99
  260,19740211,  107
  260,19740212,   73
  260,19740213,   52
  260,19740214,   45
  260,19740215,   51
  260,19740216,   64
  260,19740217,   46
  260,19740218,   52
  260,19740219,   33
  260,19740220,   20
  260,19740221,   36
  260,19740222,   60
  260,19740223,   39
  260,19740224,   26
  260,19740225,   27
  260,19740226,   25
  260,19740227,    9
  260,19740228,   15
  260,19740301,   15
  260,19740302,   18
  260,19740303,   19
  260,19740304,   14
  260,19740305,   20
  260,19740306,   23
  260,19740307,   19
  260,19740308,   14
  260,19740309,   14
  260,19740310,   33
  260,19740311,   41
  260,19740312,   50
  260,19740313,   27
  260,19740314,   26
  260,19740315,   38
  260,19740316,   80
  260,19740317,   80
  260,19740318,   79
  260,19740319,   68
  260,19740320,   70
  260,19740321,   73
  260,19740322,   68
  260,19740323,   87
  260,19740324,   80
  260,19740325,  104
  260,19740326,  106
  260,19740327,   93
  260,19740328,  109
  260,19740329,   98
  260,19740330,   82
  260,19740331,   88
  260,19740401,   85
  260,19740402,  119
  260,19740403,  140
  260,19740404,  124
  260,19740405,  107
  260,19740406,  118
  260,19740407,  124
  260,19740408,  123
  260,19740409,  106
  260,19740410,  128
  260,19740411,  115
  260,19740412,   79
  260,19740413,   65
  260,19740414,   61
  260,19740415,   79
  260,19740416,   85
  260,19740417,   85
  260,19740418,   82
  260,19740419,   89
  260,19740420,   69
  260,19740421,   77
  260,19740422,   69
  260,19740423,   60
  260,19740424,   79
  260,19740425,   76
  260,19740426,   68
  260,19740427,   65
  260,19740428,   80
  260,19740429,   90
  260,19740430,   91
  260,19740501,  103
  260,19740502,   82
  260,19740503,  112
  260,19740504,  131
  260,19740505,   75
  260,19740506,   62
  260,19740507,   68
  260,19740508,   85
  260,19740509,   98
  260,19740510,  105
  260,19740511,  112
  260,19740512,  135
  260,19740513,  143
  260,19740514,  111
  260,19740515,  124
  260,19740516,  140
  260,19740517,  151
  260,19740518,  173
  260,19740519,  160
  260,19740520,  134
  260,19740521,  140
  260,19740522,  121
  260,19740523,   99
  260,19740524,  115
  260,19740525,  113
  260,19740526,  119
  260,19740527,  141
  260,19740528,  144
  260,19740529,  108
  260,19740530,  107
  260,19740531,  100
  260,19740601,  132
  260,19740602,  165
  260,19740603,  136
  260,19740604,  117
  260,19740605,  146
  260,19740606,  119
  260,19740607,  122
  260,19740608,   98
  260,19740609,  106
  260,19740610,  101
  260,19740611,  124
  260,19740612,  128
  260,19740613,  144
  260,19740614,  196
  260,19740615,  178
  260,19740616,  187
  260,19740617,  177
  260,19740618,  150
  260,19740619,  147
  260,19740620,  160
  260,19740621,  156
  260,19740622,  162
  260,19740623,  185
  260,19740624,  183
  260,19740625,  180
  260,19740626,  154
  260,19740627,  134
  260,19740628,  145
  260,19740629,  157
  260,19740630,  142
  260,19740701,  149
  260,19740702,  160
  260,19740703,  140
  260,19740704,  132
  260,19740705,  153
  260,19740706,  141
  260,19740707,  148
  260,19740708,  175
  260,19740709,  172
  260,19740710,  167
  260,19740711,  163
  260,19740712,  153
  260,19740713,  144
  260,19740714,  148
  260,19740715,  155
  260,19740716,  154
  260,19740717,  138
  260,19740718,  133
  260,19740719,  144
  260,19740720,  161
  260,19740721,  153
  260,19740722,  173
  260,19740723,  155
  260,19740724,  134
  260,19740725,  134
  260,19740726,  144
  260,19740727,  160
  260,19740728,  165
  260,19740729,  174
  260,19740730,  170
  260,19740731,  179
  260,19740801,  171
  260,19740802,  155
  260,19740803,  154
  260,19740804,  166
  260,19740805,  150
  260,19740806,  139
  260,19740807,  169
  260,19740808,  176
  260,19740809,  171
  260,19740810,  143
  260,19740811,  138
  260,19740812,  139
  260,19740813,  170
  260,19740814,  201
  260,19740815,  206
  260,19740816,  203
  260,19740817,  171
  260,19740818,  155
  260,19740819,  159
  260,19740820,  156
  260,19740821,  156
  260,19740822,  161
  260,19740823,  159
  260,19740824,  162
  260,19740825,  176
  260,19740826,  187
  260,19740827,  141
  260,19740828,  140
  260,19740829,  161
  260,19740830,  188
  260,19740831,  160
  260,19740901,  144
  260,19740902,  148
  260,19740903,  146
  260,19740904,  134
  260,19740905,  154
  260,19740906,  142
  260,19740907,  136
  260,19740908,  139
  260,19740909,  118
  260,19740910,  129
  260,19740911,  142
  260,19740912,  165
  260,19740913,  172
  260,19740914,  154
  260,19740915,  148
  260,19740916,  169
  260,19740917,  163
  260,19740918,  130
  260,19740919,  102
  260,19740920,  117
  260,19740921,  107
  260,19740922,  107
  260,19740923,  101
  260,19740924,  109
  260,19740925,   80
  260,19740926,   87
  260,19740927,  113
  260,19740928,   98
  260,19740929,   74
  260,19740930,   77
  260,19741001,   65
  260,19741002,   68
  260,19741003,   68
  260,19741004,   83
  260,19741005,   99
  260,19741006,   98
  260,19741007,   75
  260,19741008,   60
  260,19741009,   79
  260,19741010,   74
  260,19741011,   65
  260,19741012,   78
  260,19741013,   64
  260,19741014,   56
  260,19741015,   58
  260,19741016,   57
  260,19741017,   44
  260,19741018,   55
  260,19741019,   88
  260,19741020,   61
  260,19741021,   56
  260,19741022,   73
  260,19741023,  100
  260,19741024,   93
  260,19741025,   92
  260,19741026,   84
  260,19741027,   91
  260,19741028,   63
  260,19741029,   58
  260,19741030,   37
  260,19741031,   16
  260,19741101,   24
  260,19741102,   55
  260,19741103,   58
  260,19741104,   55
  260,19741105,   39
  260,19741106,   32
  260,19741107,   32
  260,19741108,   33
  260,19741109,   88
  260,19741110,   84
  260,19741111,   84
  260,19741112,   57
  260,19741113,   69
  260,19741114,  114
  260,19741115,  107
  260,19741116,   89
  260,19741117,   69
  260,19741118,   82
  260,19741119,   53
  260,19741120,   50
  260,19741121,   70
  260,19741122,   82
  260,19741123,   94
  260,19741124,   77
  260,19741125,   68
  260,19741126,   64
  260,19741127,   55
  260,19741128,   59
  260,19741129,   57
  260,19741130,   52
  260,19741201,   83
  260,19741202,  105
  260,19741203,  103
  260,19741204,   84
  260,19741205,   63
  260,19741206,   78
  260,19741207,   97
  260,19741208,  100
  260,19741209,   81
  260,19741210,   46
  260,19741211,   43
  260,19741212,   24
  260,19741213,   27
  260,19741214,   52
  260,19741215,   55
  260,19741216,   58
  260,19741217,   65
  260,19741218,   54
  260,19741219,   59
  260,19741220,   85
  260,19741221,   86
  260,19741222,   73
  260,19741223,   84
  260,19741224,   66
  260,19741225,   62
  260,19741226,  105
  260,19741227,   86
  260,19741228,  108
  260,19741229,   92
  260,19741230,   53
  260,19741231,   71
  260,19750101,   79
  260,19750102,   49
  260,19750103,   21
  260,19750104,   51
  260,19750105,   75
  260,19750106,   87
  260,19750107,   57
  260,19750108,   33
  260,19750109,   61
  260,19750110,   74
  260,19750111,   72
  260,19750112,   77
  260,19750113,   61
  260,19750114,   92
  260,19750115,  113
  260,19750116,   96
  260,19750117,   63
  260,19750118,   42
  260,19750119,   38
  260,19750120,   28
  260,19750121,   45
  260,19750122,   50
  260,19750123,   56
  260,19750124,   59
  260,19750125,   63
  260,19750126,   38
  260,19750127,   67
  260,19750128,   45
  260,19750129,   47
  260,19750130,   88
  260,19750131,   94
  260,19750201,   70
  260,19750202,   80
  260,19750203,   45
  260,19750204,   22
  260,19750205,   -8
  260,19750206,   10
  260,19750207,   -6
  260,19750208,    7
  260,19750209,   17
  260,19750210,   18
  260,19750211,   53
  260,19750212,   64
  260,19750213,   63
  260,19750214,   34
  260,19750215,   -9
  260,19750216,   -9
  260,19750217,   25
  260,19750218,   64
  260,19750219,   41
  260,19750220,   22
  260,19750221,   38
  260,19750222,   25
  260,19750223,   31
  260,19750224,   39
  260,19750225,   31
  260,19750226,   41
  260,19750227,   31
  260,19750228,   26
  260,19750301,   46
  260,19750302,   75
  260,19750303,   93
  260,19750304,   74
  260,19750305,   75
  260,19750306,   69
  260,19750307,   80
  260,19750308,   68
  260,19750309,   74
  260,19750310,   65
  260,19750311,   62
  260,19750312,   49
  260,19750313,   41
  260,19750314,   46
  260,19750315,   44
  260,19750316,   30
  260,19750317,    5
  260,19750318,    3
  260,19750319,   31
  260,19750320,   50
  260,19750321,   39
  260,19750322,   34
  260,19750323,   41
  260,19750324,   39
  260,19750325,   40
  260,19750326,   42
  260,19750327,   21
  260,19750328,   26
  260,19750329,   26
  260,19750330,   26
  260,19750331,   36
  260,19750401,   46
  260,19750402,   43
  260,19750403,   30
  260,19750404,   20
  260,19750405,   25
  260,19750406,   34
  260,19750407,   35
  260,19750408,   44
  260,19750409,   39
  260,19750410,   29
  260,19750411,   44
  260,19750412,   69
  260,19750413,   82
  260,19750414,   97
  260,19750415,   86
  260,19750416,   68
  260,19750417,   79
  260,19750418,  124
  260,19750419,  103
  260,19750420,   94
  260,19750421,   97
  260,19750422,  132
  260,19750423,   95
  260,19750424,   89
  260,19750425,   92
  260,19750426,   90
  260,19750427,  100
  260,19750428,  119
  260,19750429,  138
  260,19750430,   92
  260,19750501,  104
  260,19750502,   96
  260,19750503,   80
  260,19750504,   80
  260,19750505,  105
  260,19750506,  129
  260,19750507,  115
  260,19750508,  120
  260,19750509,  132
  260,19750510,  112
  260,19750511,   96
  260,19750512,   95
  260,19750513,  116
  260,19750514,  127
  260,19750515,  123
  260,19750516,  139
  260,19750517,  155
  260,19750518,  120
  260,19750519,  115
  260,19750520,  123
  260,19750521,  100
  260,19750522,   79
  260,19750523,   74
  260,19750524,   84
  260,19750525,  119
  260,19750526,  139
  260,19750527,  146
  260,19750528,  148
  260,19750529,  106
  260,19750530,   79
  260,19750531,   81
  260,19750601,   73
  260,19750602,   72
  260,19750603,   74
  260,19750604,   93
  260,19750605,  123
  260,19750606,  177
  260,19750607,  178
  260,19750608,  175
  260,19750609,  172
  260,19750610,  190
  260,19750611,  198
  260,19750612,  200
  260,19750613,  175
  260,19750614,  168
  260,19750615,  129
  260,19750616,  136
  260,19750617,  131
  260,19750618,  151
  260,19750619,  155
  260,19750620,  173
  260,19750621,  191
  260,19750622,  178
  260,19750623,  207
  260,19750624,  184
  260,19750625,  137
  260,19750626,  154
  260,19750627,  136
  260,19750628,  122
  260,19750629,  127
  260,19750630,  139
  260,19750701,  144
  260,19750702,  168
  260,19750703,  169
  260,19750704,  167
  260,19750705,  161
  260,19750706,  179
  260,19750707,  192
  260,19750708,  220
  260,19750709,  185
  260,19750710,  188
  260,19750711,  184
  260,19750712,  179
  260,19750713,  189
  260,19750714,  211
  260,19750715,  179
  260,19750716,  174
  260,19750717,  179
  260,19750718,  173
  260,19750719,  172
  260,19750720,  174
  260,19750721,  174
  260,19750722,  163
  260,19750723,  174
  260,19750724,  149
  260,19750725,  141
  260,19750726,  156
